"","region","year","urban_population","continent"
"3415","Fiji",1967,33.604,"Oceania"
"3416","Fiji",1968,33.987,"Oceania"
"3417","Fiji",1969,34.371,"Oceania"
"3418","Fiji",1970,34.758,"Oceania"
"3419","Fiji",1971,35.147,"Oceania"
"3420","Fiji",1972,35.538,"Oceania"
"3421","Fiji",1973,35.93,"Oceania"
"3422","Fiji",1974,36.324,"Oceania"
"3423","Fiji",1975,36.721,"Oceania"
"3424","Fiji",1976,37.119,"Oceania"
"3425","Fiji",1977,37.319,"Oceania"
"3426","Fiji",1978,37.469,"Oceania"
"3427","Fiji",1979,37.619,"Oceania"
"3428","Fiji",1980,37.769,"Oceania"
"3429","Fiji",1981,37.919,"Oceania"
"3430","Fiji",1982,38.07,"Oceania"
"3431","Fiji",1983,38.221,"Oceania"
"3432","Fiji",1984,38.372,"Oceania"
"3433","Fiji",1985,38.523,"Oceania"
"3434","Fiji",1986,38.675,"Oceania"
"3435","Fiji",1987,39.327,"Oceania"
"3436","Fiji",1988,40.085,"Oceania"
"3437","Fiji",1989,40.845,"Oceania"
"3438","Fiji",1990,41.611,"Oceania"
"3439","Fiji",1991,42.381,"Oceania"
"3440","Fiji",1992,43.156,"Oceania"
"3441","Fiji",1993,43.933,"Oceania"
"3442","Fiji",1994,44.713,"Oceania"
"3443","Fiji",1995,45.496,"Oceania"
"3444","Fiji",1996,46.282,"Oceania"
"3445","Fiji",1997,46.732,"Oceania"
"3446","Fiji",1998,47.123,"Oceania"
"3447","Fiji",1999,47.515,"Oceania"
"3448","Fiji",2000,47.908,"Oceania"
"3449","Fiji",2001,48.3,"Oceania"
"3450","Fiji",2002,48.692,"Oceania"
"3451","Fiji",2003,49.085,"Oceania"
"3452","Fiji",2004,49.479,"Oceania"
"3453","Fiji",2005,49.871,"Oceania"
"3454","Fiji",2006,50.264,"Oceania"
"3455","Fiji",2007,50.657,"Oceania"
"3456","Fiji",2008,51.146,"Oceania"
"3457","Fiji",2009,51.658,"Oceania"
"3458","Fiji",2010,52.171,"Oceania"
"3459","Fiji",2011,52.683,"Oceania"
"3460","Fiji",2012,53.196,"Oceania"
"3461","Fiji",2013,53.706,"Oceania"
"3462","Fiji",2014,54.216,"Oceania"
"3463","Fiji",2015,54.726,"Oceania"
"3464","Fiji",2016,55.235,"Oceania"
"3465","Fiji",2017,55.742,"Oceania"
"3466","Fiji",2018,56.248,"Oceania"
"3467","Fiji",2019,56.75,"Oceania"
"3468","Fiji",2020,57.247,"Oceania"
"3469","Finland",1960,55.29,"Europe"
"3470","Finland",1961,56.321,"Europe"
"3471","Finland",1962,57.162,"Europe"
"3472","Finland",1963,57.998,"Europe"
"3473","Finland",1964,58.832,"Europe"
"3474","Finland",1965,59.658,"Europe"
"3475","Finland",1966,60.48,"Europe"
"3476","Finland",1967,61.295,"Europe"
"3477","Finland",1968,62.106,"Europe"
"3478","Finland",1969,62.908,"Europe"
"3479","Finland",1970,63.704,"Europe"
"3480","Finland",1971,64.523,"Europe"
"3481","Finland",1972,65.366,"Europe"
"3482","Finland",1973,66.197,"Europe"
"3483","Finland",1974,67.019,"Europe"
"3484","Finland",1975,67.831,"Europe"
"3485","Finland",1976,68.634,"Europe"
"3486","Finland",1977,69.423,"Europe"
"3487","Finland",1978,70.202,"Europe"
"3488","Finland",1979,70.97,"Europe"
"3489","Finland",1980,71.727,"Europe"
"3490","Finland",1981,72.528,"Europe"
"3491","Finland",1982,73.373,"Europe"
"3492","Finland",1983,74.202,"Europe"
"3493","Finland",1984,75.015,"Europe"
"3494","Finland",1985,75.808,"Europe"
"3495","Finland",1986,76.567,"Europe"
"3496","Finland",1987,77.291,"Europe"
"3497","Finland",1988,78,"Europe"
"3498","Finland",1989,78.691,"Europe"
"3499","Finland",1990,79.367,"Europe"
"3500","Finland",1991,79.843,"Europe"
"3501","Finland",1992,80.128,"Europe"
"3502","Finland",1993,80.409,"Europe"
"3503","Finland",1994,80.688,"Europe"
"3504","Finland",1995,80.963,"Europe"
"3505","Finland",1996,81.223,"Europe"
"3506","Finland",1997,81.466,"Europe"
"3507","Finland",1998,81.707,"Europe"
"3508","Finland",1999,81.946,"Europe"
"3509","Finland",2000,82.183,"Europe"
"3510","Finland",2001,82.368,"Europe"
"3511","Finland",2002,82.503,"Europe"
"3512","Finland",2003,82.638,"Europe"
"3513","Finland",2004,82.772,"Europe"
"3514","Finland",2005,82.905,"Europe"
"3515","Finland",2006,83.037,"Europe"
"3516","Finland",2007,83.168,"Europe"
"3517","Finland",2008,83.299,"Europe"
"3518","Finland",2009,83.429,"Europe"
"3519","Finland",2010,83.77,"Europe"
"3520","Finland",2011,84.313,"Europe"
"3521","Finland",2012,84.841,"Europe"
"3522","Finland",2013,85.125,"Europe"
"3523","Finland",2014,85.175,"Europe"
"3524","Finland",2015,85.225,"Europe"
"3525","Finland",2016,85.275,"Europe"
"3526","Finland",2017,85.325,"Europe"
"3527","Finland",2018,85.382,"Europe"
"3528","Finland",2019,85.446,"Europe"
"3529","Finland",2020,85.517,"Europe"
"3530","France",1960,61.88,"Europe"
"3531","France",1961,62.607,"Europe"
"3532","France",1962,63.489,"Europe"
"3533","France",1963,64.702,"Europe"
"3534","France",1964,65.898,"Europe"
"3535","France",1965,67.071,"Europe"
"3536","France",1966,68.225,"Europe"
"3537","France",1967,69.357,"Europe"
"3538","France",1968,70.238,"Europe"
"3539","France",1969,70.648,"Europe"
"3540","France",1970,71.055,"Europe"
"3541","France",1971,71.459,"Europe"
"3542","France",1972,71.86,"Europe"
"3543","France",1973,72.256,"Europe"
"3544","France",1974,72.65,"Europe"
"3545","France",1975,72.926,"Europe"
"3546","France",1976,72.997,"Europe"
"3547","France",1977,73.068,"Europe"
"3548","France",1978,73.14,"Europe"
"3549","France",1979,73.211,"Europe"
"3550","France",1980,73.282,"Europe"
"3551","France",1981,73.352,"Europe"
"3552","France",1982,73.425,"Europe"
"3553","France",1983,73.5,"Europe"
"3554","France",1984,73.575,"Europe"
"3555","France",1985,73.65,"Europe"
"3556","France",1986,73.725,"Europe"
"3557","France",1987,73.8,"Europe"
"3558","France",1988,73.875,"Europe"
"3559","France",1989,73.95,"Europe"
"3560","France",1990,74.056,"Europe"
"3561","France",1991,74.229,"Europe"
"3562","France",1992,74.401,"Europe"
"3563","France",1993,74.572,"Europe"
"3564","France",1994,74.743,"Europe"
"3565","France",1995,74.912,"Europe"
"3566","France",1996,75.082,"Europe"
"3567","France",1997,75.25,"Europe"
"3568","France",1998,75.417,"Europe"
"3569","France",1999,75.614,"Europe"
"3570","France",2000,75.871,"Europe"
"3571","France",2001,76.127,"Europe"
"3572","France",2002,76.38,"Europe"
"3573","France",2003,76.632,"Europe"
"3574","France",2004,76.883,"Europe"
"3575","France",2005,77.13,"Europe"
"3576","France",2006,77.377,"Europe"
"3577","France",2007,77.621,"Europe"
"3578","France",2008,77.868,"Europe"
"3579","France",2009,78.117,"Europe"
"3580","France",2010,78.369,"Europe"
"3581","France",2011,78.622,"Europe"
"3582","France",2012,78.878,"Europe"
"3583","France",2013,79.135,"Europe"
"3584","France",2014,79.394,"Europe"
"3585","France",2015,79.655,"Europe"
"3586","France",2016,79.917,"Europe"
"3587","France",2017,80.18,"Europe"
"3588","France",2018,80.444,"Europe"
"3589","France",2019,80.709,"Europe"
"3590","France",2020,80.975,"Europe"
"3591","Gabon",1960,17.398,"Africa"
"3592","Gabon",1961,18.33,"Africa"
"3593","Gabon",1962,19.594,"Africa"
"3594","Gabon",1963,20.923,"Africa"
"3595","Gabon",1964,22.318,"Africa"
"3596","Gabon",1965,23.775,"Africa"
"3597","Gabon",1966,25.297,"Africa"
"3598","Gabon",1967,26.883,"Africa"
"3599","Gabon",1968,28.533,"Africa"
"3600","Gabon",1969,30.237,"Africa"
"3601","Gabon",1970,32,"Africa"
"3602","Gabon",1971,34.082,"Africa"
"3603","Gabon",1972,36.231,"Africa"
"3604","Gabon",1973,38.43,"Africa"
"3605","Gabon",1974,40.681,"Africa"
"3606","Gabon",1975,42.971,"Africa"
"3607","Gabon",1976,45.295,"Africa"
"3608","Gabon",1977,47.633,"Africa"
"3609","Gabon",1978,49.985,"Africa"
"3610","Gabon",1979,52.337,"Africa"
"3611","Gabon",1980,54.682,"Africa"
"3612","Gabon",1981,57,"Africa"
"3613","Gabon",1982,58.372,"Africa"
"3614","Gabon",1983,59.73,"Africa"
"3615","Gabon",1984,61.076,"Africa"
"3616","Gabon",1985,62.402,"Africa"
"3617","Gabon",1986,63.711,"Africa"
"3618","Gabon",1987,65,"Africa"
"3619","Gabon",1988,66.412,"Africa"
"3620","Gabon",1989,67.792,"Africa"
"3621","Gabon",1990,69.143,"Africa"
"3622","Gabon",1991,70.462,"Africa"
"3623","Gabon",1992,71.749,"Africa"
"3624","Gabon",1993,72.999,"Africa"
"3625","Gabon",1994,73.921,"Africa"
"3626","Gabon",1995,74.797,"Africa"
"3627","Gabon",1996,75.654,"Africa"
"3628","Gabon",1997,76.49,"Africa"
"3629","Gabon",1998,77.306,"Africa"
"3630","Gabon",1999,78.102,"Africa"
"3631","Gabon",2000,78.879,"Africa"
"3632","Gabon",2001,79.633,"Africa"
"3633","Gabon",2002,80.368,"Africa"
"3634","Gabon",2003,81.083,"Africa"
"3635","Gabon",2004,81.778,"Africa"
"3636","Gabon",2005,82.452,"Africa"
"3637","Gabon",2006,83.107,"Africa"
"3638","Gabon",2007,83.742,"Africa"
"3639","Gabon",2008,84.359,"Africa"
"3640","Gabon",2009,84.955,"Africa"
"3641","Gabon",2010,85.533,"Africa"
"3642","Gabon",2011,86.092,"Africa"
"3643","Gabon",2012,86.634,"Africa"
"3644","Gabon",2013,87.156,"Africa"
"3645","Gabon",2014,87.651,"Africa"
"3646","Gabon",2015,88.118,"Africa"
"3647","Gabon",2016,88.559,"Africa"
"3648","Gabon",2017,88.976,"Africa"
"3649","Gabon",2018,89.37,"Africa"
"3650","Gabon",2019,89.741,"Africa"
"3651","Gabon",2020,90.092,"Africa"
"3652","Gambia",1960,12.129,"Africa"
"3653","Gambia",1961,12.331,"Africa"
"3654","Gambia",1962,12.535,"Africa"
"3655","Gambia",1963,12.862,"Africa"
"3656","Gambia",1964,13.677,"Africa"
"3657","Gambia",1965,14.533,"Africa"
"3658","Gambia",1966,15.433,"Africa"
"3659","Gambia",1967,16.379,"Africa"
"3660","Gambia",1968,17.373,"Africa"
"3661","Gambia",1969,18.41,"Africa"
"3662","Gambia",1970,19.496,"Africa"
"3663","Gambia",1971,20.63,"Africa"
"3664","Gambia",1972,21.814,"Africa"
"3665","Gambia",1973,22.941,"Africa"
"3666","Gambia",1974,23.675,"Africa"
"3667","Gambia",1975,24.426,"Africa"
"3668","Gambia",1976,25.193,"Africa"
"3669","Gambia",1977,25.974,"Africa"
"3670","Gambia",1978,26.772,"Africa"
"3671","Gambia",1979,27.585,"Africa"
"3672","Gambia",1980,28.414,"Africa"
"3673","Gambia",1981,29.256,"Africa"
"3674","Gambia",1982,30.113,"Africa"
"3675","Gambia",1983,31.008,"Africa"
"3676","Gambia",1984,32.007,"Africa"
"3677","Gambia",1985,33.019,"Africa"
"3678","Gambia",1986,34.049,"Africa"
"3679","Gambia",1987,35.094,"Africa"
"3680","Gambia",1988,36.155,"Africa"
"3681","Gambia",1989,37.226,"Africa"
"3682","Gambia",1990,38.312,"Africa"
"3683","Gambia",1991,39.41,"Africa"
"3684","Gambia",1992,40.52,"Africa"
"3685","Gambia",1993,41.586,"Africa"
"3686","Gambia",1994,42.472,"Africa"
"3687","Gambia",1995,43.362,"Africa"
"3688","Gambia",1996,44.258,"Africa"
"3689","Gambia",1997,45.155,"Africa"
"3690","Gambia",1998,46.057,"Africa"
"3691","Gambia",1999,46.961,"Africa"
"3692","Gambia",2000,47.868,"Africa"
"3693","Gambia",2001,48.775,"Africa"
"3694","Gambia",2002,49.683,"Africa"
"3695","Gambia",2003,50.555,"Africa"
"3696","Gambia",2004,51.288,"Africa"
"3697","Gambia",2005,52.02,"Africa"
"3698","Gambia",2006,52.751,"Africa"
"3699","Gambia",2007,53.481,"Africa"
"3700","Gambia",2008,54.211,"Africa"
"3701","Gambia",2009,54.937,"Africa"
"3702","Gambia",2010,55.662,"Africa"
"3703","Gambia",2011,56.384,"Africa"
"3704","Gambia",2012,57.105,"Africa"
"3705","Gambia",2013,57.82,"Africa"
"3706","Gambia",2014,58.528,"Africa"
"3707","Gambia",2015,59.228,"Africa"
"3708","Gambia",2016,59.918,"Africa"
"3709","Gambia",2017,60.599,"Africa"
"3710","Gambia",2018,61.27,"Africa"
"3711","Gambia",2019,61.931,"Africa"
"3712","Gambia",2020,62.582,"Africa"
"3713","Georgia",1960,43.069,"Europe"
"3714","Georgia",1961,43.559,"Europe"
"3715","Georgia",1962,44.051,"Europe"
"3716","Georgia",1963,44.544,"Europe"
"3717","Georgia",1964,45.039,"Europe"
"3718","Georgia",1965,45.534,"Europe"
"3719","Georgia",1966,46.03,"Europe"
"3720","Georgia",1967,46.527,"Europe"
"3721","Georgia",1968,47.025,"Europe"
"3722","Georgia",1969,47.522,"Europe"
"3723","Georgia",1970,48.006,"Europe"
"3724","Georgia",1971,48.474,"Europe"
"3725","Georgia",1972,48.942,"Europe"
"3726","Georgia",1973,49.409,"Europe"
"3727","Georgia",1974,49.876,"Europe"
"3728","Georgia",1975,50.344,"Europe"
"3729","Georgia",1976,50.812,"Europe"
"3730","Georgia",1977,51.279,"Europe"
"3731","Georgia",1978,51.747,"Europe"
"3732","Georgia",1979,52.156,"Europe"
"3733","Georgia",1980,52.497,"Europe"
"3734","Georgia",1981,52.836,"Europe"
"3735","Georgia",1982,53.176,"Europe"
"3736","Georgia",1983,53.516,"Europe"
"3737","Georgia",1984,53.855,"Europe"
"3738","Georgia",1985,54.194,"Europe"
"3739","Georgia",1986,54.532,"Europe"
"3740","Georgia",1987,54.87,"Europe"
"3741","Georgia",1988,55.208,"Europe"
"3742","Georgia",1989,55.277,"Europe"
"3743","Georgia",1990,55.038,"Europe"
"3744","Georgia",1991,54.799,"Europe"
"3745","Georgia",1992,54.559,"Europe"
"3746","Georgia",1993,54.32,"Europe"
"3747","Georgia",1994,54.08,"Europe"
"3748","Georgia",1995,53.841,"Europe"
"3749","Georgia",1996,53.6,"Europe"
"3750","Georgia",1997,53.36,"Europe"
"3751","Georgia",1998,53.12,"Europe"
"3752","Georgia",1999,52.879,"Europe"
"3753","Georgia",2000,52.638,"Europe"
"3754","Georgia",2001,52.398,"Europe"
"3755","Georgia",2002,52.441,"Europe"
"3756","Georgia",2003,52.83,"Europe"
"3757","Georgia",2004,53.218,"Europe"
"3758","Georgia",2005,53.605,"Europe"
"3759","Georgia",2006,53.992,"Europe"
"3760","Georgia",2007,54.379,"Europe"
"3761","Georgia",2008,54.765,"Europe"
"3762","Georgia",2009,55.15,"Europe"
"3763","Georgia",2010,55.535,"Europe"
"3764","Georgia",2011,55.919,"Europe"
"3765","Georgia",2012,56.303,"Europe"
"3766","Georgia",2013,56.685,"Europe"
"3767","Georgia",2014,57.067,"Europe"
"3768","Georgia",2015,57.448,"Europe"
"3769","Georgia",2016,57.837,"Europe"
"3770","Georgia",2017,58.231,"Europe"
"3771","Georgia",2018,58.632,"Europe"
"3772","Georgia",2019,59.039,"Europe"
"3773","Georgia",2020,59.453,"Europe"
"3774","Germany",1960,71.384,"Europe"
"3775","Germany",1961,71.697,"Europe"
"3776","Germany",1962,71.762,"Europe"
"3777","Germany",1963,71.826,"Europe"
"3778","Germany",1964,71.891,"Europe"
"3779","Germany",1965,71.955,"Europe"
"3780","Germany",1966,72.019,"Europe"
"3781","Germany",1967,72.083,"Europe"
"3782","Germany",1968,72.147,"Europe"
"3783","Germany",1969,72.211,"Europe"
"3784","Germany",1970,72.274,"Europe"
"3785","Germany",1971,72.332,"Europe"
"3786","Germany",1972,72.389,"Europe"
"3787","Germany",1973,72.446,"Europe"
"3788","Germany",1974,72.503,"Europe"
"3789","Germany",1975,72.56,"Europe"
"3790","Germany",1976,72.617,"Europe"
"3791","Germany",1977,72.674,"Europe"
"3792","Germany",1978,72.73,"Europe"
"3793","Germany",1979,72.787,"Europe"
"3794","Germany",1980,72.844,"Europe"
"3795","Germany",1981,72.989,"Europe"
"3796","Germany",1982,73.107,"Europe"
"3797","Germany",1983,73.103,"Europe"
"3798","Germany",1984,72.943,"Europe"
"3799","Germany",1985,72.711,"Europe"
"3800","Germany",1986,72.617,"Europe"
"3801","Germany",1987,72.836,"Europe"
"3802","Germany",1988,72.999,"Europe"
"3803","Germany",1989,72.976,"Europe"
"3804","Germany",1990,73.118,"Europe"
"3805","Germany",1991,73.269,"Europe"
"3806","Germany",1992,73.36,"Europe"
"3807","Germany",1993,73.497,"Europe"
"3808","Germany",1994,73.71,"Europe"
"3809","Germany",1995,73.922,"Europe"
"3810","Germany",1996,74.133,"Europe"
"3811","Germany",1997,74.342,"Europe"
"3812","Germany",1998,74.551,"Europe"
"3813","Germany",1999,74.758,"Europe"
"3814","Germany",2000,74.965,"Europe"
"3815","Germany",2001,75.17,"Europe"
"3816","Germany",2002,75.374,"Europe"
"3817","Germany",2003,75.577,"Europe"
"3818","Germany",2004,75.779,"Europe"
"3819","Germany",2005,75.98,"Europe"
"3820","Germany",2006,76.179,"Europe"
"3821","Germany",2007,76.378,"Europe"
"3822","Germany",2008,76.575,"Europe"
"3823","Germany",2009,76.771,"Europe"
"3824","Germany",2010,76.966,"Europe"
"3825","Germany",2011,77.16,"Europe"
"3826","Germany",2012,77.17,"Europe"
"3827","Germany",2013,77.18,"Europe"
"3828","Germany",2014,77.19,"Europe"
"3829","Germany",2015,77.2,"Europe"
"3830","Germany",2016,77.224,"Europe"
"3831","Germany",2017,77.261,"Europe"
"3832","Germany",2018,77.312,"Europe"
"3833","Germany",2019,77.376,"Europe"
"3834","Germany",2020,77.453,"Europe"
"3835","Ghana",1960,23.252,"Africa"
"3836","Ghana",1961,23.797,"Africa"
"3837","Ghana",1962,24.352,"Africa"
"3838","Ghana",1963,24.915,"Africa"
"3839","Ghana",1964,25.488,"Africa"
"3840","Ghana",1965,26.067,"Africa"
"3841","Ghana",1966,26.656,"Africa"
"3842","Ghana",1967,27.254,"Africa"
"3843","Ghana",1968,27.86,"Africa"
"3844","Ghana",1969,28.473,"Africa"
"3845","Ghana",1970,28.958,"Africa"
"3846","Ghana",1971,29.174,"Africa"
"3847","Ghana",1972,29.392,"Africa"
"3848","Ghana",1973,29.61,"Africa"
"3849","Ghana",1974,29.829,"Africa"
"3850","Ghana",1975,30.049,"Africa"
"3851","Ghana",1976,30.27,"Africa"
"3852","Ghana",1977,30.492,"Africa"
"3853","Ghana",1978,30.714,"Africa"
"3854","Ghana",1979,30.938,"Africa"
"3855","Ghana",1980,31.163,"Africa"
"3856","Ghana",1981,31.388,"Africa"
"3857","Ghana",1982,31.614,"Africa"
"3858","Ghana",1983,31.842,"Africa"
"3859","Ghana",1984,32.209,"Africa"
"3860","Ghana",1985,32.896,"Africa"
"3861","Ghana",1986,33.591,"Africa"
"3862","Ghana",1987,34.293,"Africa"
"3863","Ghana",1988,35.004,"Africa"
"3864","Ghana",1989,35.719,"Africa"
"3865","Ghana",1990,36.441,"Africa"
"3866","Ghana",1991,37.17,"Africa"
"3867","Ghana",1992,37.905,"Africa"
"3868","Ghana",1993,38.644,"Africa"
"3869","Ghana",1994,39.39,"Africa"
"3870","Ghana",1995,40.14,"Africa"
"3871","Ghana",1996,40.896,"Africa"
"3872","Ghana",1997,41.654,"Africa"
"3873","Ghana",1998,42.418,"Africa"
"3874","Ghana",1999,43.184,"Africa"
"3875","Ghana",2000,43.929,"Africa"
"3876","Ghana",2001,44.601,"Africa"
"3877","Ghana",2002,45.275,"Africa"
"3878","Ghana",2003,45.951,"Africa"
"3879","Ghana",2004,46.63,"Africa"
"3880","Ghana",2005,47.308,"Africa"
"3881","Ghana",2006,47.988,"Africa"
"3882","Ghana",2007,48.669,"Africa"
"3883","Ghana",2008,49.351,"Africa"
"3884","Ghana",2009,50.031,"Africa"
"3885","Ghana",2010,50.713,"Africa"
"3886","Ghana",2011,51.394,"Africa"
"3887","Ghana",2012,52.073,"Africa"
"3888","Ghana",2013,52.748,"Africa"
"3889","Ghana",2014,53.419,"Africa"
"3890","Ghana",2015,54.086,"Africa"
"3891","Ghana",2016,54.749,"Africa"
"3892","Ghana",2017,55.407,"Africa"
"3893","Ghana",2018,56.06,"Africa"
"3894","Ghana",2019,56.707,"Africa"
"3895","Ghana",2020,57.349,"Africa"
"3896","Greece",1960,55.936,"Europe"
"3897","Greece",1961,56.453,"Europe"
"3898","Greece",1962,57.34,"Europe"
"3899","Greece",1963,58.222,"Europe"
"3900","Greece",1964,59.099,"Europe"
"3901","Greece",1965,59.969,"Europe"
"3902","Greece",1966,60.833,"Europe"
"3903","Greece",1967,61.691,"Europe"
"3904","Greece",1968,62.543,"Europe"
"3905","Greece",1969,63.385,"Europe"
"3906","Greece",1970,64.22,"Europe"
"3907","Greece",1971,64.951,"Europe"
"3908","Greece",1972,65.454,"Europe"
"3909","Greece",1973,65.952,"Europe"
"3910","Greece",1974,66.448,"Europe"
"3911","Greece",1975,66.94,"Europe"
"3912","Greece",1976,67.429,"Europe"
"3913","Greece",1977,67.912,"Europe"
"3914","Greece",1978,68.393,"Europe"
"3915","Greece",1979,68.87,"Europe"
"3916","Greece",1980,69.343,"Europe"
"3917","Greece",1981,69.746,"Europe"
"3918","Greece",1982,69.94,"Europe"
"3919","Greece",1983,70.134,"Europe"
"3920","Greece",1984,70.327,"Europe"
"3921","Greece",1985,70.518,"Europe"
"3922","Greece",1986,70.709,"Europe"
"3923","Greece",1987,70.9,"Europe"
